severity,issue,viewport,kind,sourcePage,text,href,resolved,finalUrl,status,error,samePage,redirected,crossHost,target,rel,visible
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/east-sussex,Concierge por WhatsApp,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,http://[::1]:4321/es/east-sussex,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/east-sussex,ESCRIBE AL EQUIPO,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/east-sussex,Privacidad,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/east-sussex,Términos,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/east-sussex,Política de cookies,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/east-sussex,Más información,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/east-sussex,ESCRÍBENOS,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,DESTINOS,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,Imágenes anteriores,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,Imágenes siguientes,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,CONSULTA SOBRE EAST SUSSEX,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,RECHAZAR NO ESENCIALES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/east-sussex,ACEPTAR TODAS,(javascript),,,0,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,(no text),/es/,http://[::1]:4321/es/,http://[::1]:4321/es/,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,NUESTRA HISTORIA,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,LA EXPERIENCIA,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,UK (EAST SUSSEX),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,BALI,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,DUBÁI,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,UK (East Sussex),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Bali,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Dubái,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Nuestra Historia,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,La Experiencia,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Corporativo y Ejecutivo,/es/executive-retreat,http://[::1]:4321/es/executive-retreat,http://[::1]:4321/es/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/bali,Concierge por WhatsApp,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,http://[::1]:4321/es/bali,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/bali,ESCRIBE AL EQUIPO,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Privacidad,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Términos,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Política de cookies,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/bali,Más información,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/bali,ESCRÍBENOS,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,DESTINOS,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,Imágenes anteriores,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,Imágenes siguientes,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,CONSULTA SOBRE BALI,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,RECHAZAR NO ESENCIALES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/bali,ACEPTAR TODAS,(javascript),,,0,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,(no text),/es/,http://[::1]:4321/es/,http://[::1]:4321/es/,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,NUESTRA HISTORIA,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,LA EXPERIENCIA,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,UK (EAST SUSSEX),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,BALI,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,DUBÁI,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,UK (East Sussex),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Bali,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Dubái,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Nuestra Historia,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,La Experiencia,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Corporativo y Ejecutivo,/es/executive-retreat,http://[::1]:4321/es/executive-retreat,http://[::1]:4321/es/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/dubai,Concierge por WhatsApp,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,http://[::1]:4321/es/dubai,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/dubai,ESCRIBE AL EQUIPO,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Privacidad,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Términos,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Política de cookies,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/dubai,Más información,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/dubai,ESCRÍBENOS,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,DESTINOS,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,CONTACTA CON NOSOTROS,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,RECHAZAR NO ESENCIALES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/dubai,ACEPTAR TODAS,(javascript),,,0,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,(no text),/es/,http://[::1]:4321/es/,http://[::1]:4321/es/,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,NUESTRA HISTORIA,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,LA EXPERIENCIA,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,UK (EAST SUSSEX),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,BALI,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,DUBÁI,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,DESCUBRE MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,DESCUBRE BALI,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Courtside Padel on LinkedIn,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,https://www.linkedin.com/company/https-cspadel.com-/,200,,false,false,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Menorca,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,UK (East Sussex),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Bali,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Dubái,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Nuestra Historia,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,La Experiencia,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Corporativo y Ejecutivo,/es/executive-retreat,http://[::1]:4321/es/executive-retreat,http://[::1]:4321/es/executive-retreat,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Concierge por WhatsApp,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,mailto: link (not fetched),desktop,anchor,http://[::1]:4321/es/upcoming-retreats,awatelet@cspadel.com,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/upcoming-retreats,ESCRIBE AL EQUIPO,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20informarme%20sobre%20un%20retiro%20de%20Courtside%20Padel.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Privacidad,/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,http://[::1]:4321/legal/privacy-policy,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Términos,/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,http://[::1]:4321/legal/terms-and-conditions,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Política de cookies,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/upcoming-retreats,Más información,/es/cookies,http://[::1]:4321/es/cookies,http://[::1]:4321/es/cookies,200,,false,false,false,,,true
INFO,Intentional redirector (messaging deep link),desktop,anchor,http://[::1]:4321/es/upcoming-retreats,ESCRÍBENOS,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,https://wa.me/447786694723?text=Hola%2C%20me%20gustar%C3%ADa%20hablar%20con%20el%20equipo%20de%20Courtside.,/send/?phone=447786694723&amp,200,,false,true,true,_blank,noopener noreferrer,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,DESTINOS,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,EN,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,ES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,FR,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,PLANIFICA TU RETIRO,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,RECHAZAR NO ESENCIALES,(javascript),,,0,,false,false,false,,,true
INFO,JS-driven CTA — verify behaviour manually (opens modal / drawer),desktop,js-cta,http://[::1]:4321/es/upcoming-retreats,ACEPTAR TODAS,(javascript),,,0,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,(no text),/es/,http://[::1]:4321/es/,http://[::1]:4321/es/,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,NUESTRA HISTORIA,/es/our-story,http://[::1]:4321/es/our-story,http://[::1]:4321/es/our-story,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,LA EXPERIENCIA,/es/the-experience,http://[::1]:4321/es/the-experience,http://[::1]:4321/es/the-experience,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,MENORCA,https://menorca.cspadel.com/,https://menorca.cspadel.com/,https://menorca.cspadel.com/,200,,false,false,true,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,UK (EAST SUSSEX),/es/east-sussex,http://[::1]:4321/es/east-sussex,http://[::1]:4321/es/east-sussex,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,BALI,/es/bali,http://[::1]:4321/es/bali,http://[::1]:4321/es/bali,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,DUBÁI,/es/dubai,http://[::1]:4321/es/dubai,http://[::1]:4321/es/dubai,200,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,PRÓXIMOS RETIROS,/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,http://[::1]:4321/es/upcoming-retreats,200,,false,false,false,,,true
INFO,mailto: link (not fetched),desktop,anchor,http://[::1]:4321/es/executive-retreat,CONSULTA SOBRE UN RETIRO CORPORATIVO,mailto:awatelet@cspadel.com,mailto:awatelet@cspadel.com,,0,,false,false,false,,,true
OK,,desktop,anchor,http://[::1]:4321/es/executive-retreat,Courtside Padel on Instagram,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,https://www.instagram.com/padelcourtside/,200,,false,false,true,_blank,noopener noreferrer,true
